BIOSYNTHETIC PROTEIN	226	2ZC6-A-B, 2ZC6-C-D, 2ZC5-A-B, 2ZC5-C-D, 3WBK-C-A, 5WA4-M-A, 5WA4-O-A, 5WA4-P-A, 5WA4-N-B, 5WA4-R-B, 5WA4-M-C, 5WA4-O-C, 5WA4-Q-C, 5WA4-P-D, 5WA4-O-E, 5WA4-Q-E, 5WA4-R-E, 5WA4-N-F, 5WA4-R-F, 5K2M-K-G, 5K2M-L-G, 5K2M-M-G, 5K2M-K-H, 5K2M-L-H, 5K2M-N-H, 5K2M-K-I, 5K2M-M-I, 5K2M-N-I, 5K2M-L-J, 5K2M-M-J, 5K2M-N-J, 6WTD-8-X, 6WTD-J-X, 6WTD-8-Z, 6WTD-8-7, 6WTD-J-7, 6WTD-8-U, 6U8N-I-A, 6U8N-J-B, 6U8N-K-C, 6U8N-L-D, 6U8N-M-E, 6U8N-N-F, 6U8N-O-G, 6U8N-P-H, 6M7Y-C-A, 6M7Y-D-A, 6M7Y-C-B, 6M7Y-D-B, 6GMZ-B-A, 6UDQ-I-A, 6UDQ-J-B, 6UDQ-K-C, 6UDQ-L-D, 6U9O-I-A, 6U9O-J-B, 6U9O-K-C, 6U9O-L-D, 6U9O-M-E, 6U9O-N-F, 6U9O-O-G, 6U9O-P-H, 6GRH-A-1, 6GRH-A-2, 6GRH-A-C, 6GRH-A-D, 6UA2-N-A, 6UA2-M-B, 6UA2-P-C, 6UA2-O-D, 6UA2-J-E, 6UA2-I-F, 6UA2-L-G, 6UA2-K-H, 6OM4-C-A, 6OM4-D-A, 6OM4-C-B, 6OM4-D-B, 6PEU-M-A, 6PEU-N-A, 6PEU-M-B, 6PEU-N-B, 6PEU-P-C, 6PEU-Q-C, 6PEU-P-D, 6PEU-Q-D, 6TJ1-D-A, 6UDO-I-A, 6UDO-J-B, 6UDO-K-C, 6UDO-L-D, 6UDO-M-E, 6UDO-N-F, 6UDO-O-G, 6UDO-P-H, 6VXY-C-A, 6CP7-8-X, 6CP7-J-X, 6CP7-8-Z, 6CP7-8-7, 6CP7-J-7, 6CP7-8-U, 6CP3-8-Z, 6CP3-8-7, 6CP3-J-7, 6CP3-8-U, 6CP3-8-X, 6CP3-J-X, 6J31-E-A, 6J31-F-B, 6J31-G-C, 6J31-H-D, 6C0Y-I-A, 6C0Y-M-A, 6C0Y-N-A, 6C0Y-I-B, 6C0Y-J-B, 6C0Y-N-B, 6C0Y-O-C, 6C0Y-K-C, 6C0Y-P-C, 6C0Y-K-D, 6C0Y-L-D, 6C0Y-P-D, 6C0Y-I-E, 6C0Y-M-E, 6C0Y-N-E, 6C0Y-I-F, 6C0Y-J-F, 6C0Y-L-F, 6C0Y-N-F, 6C0Y-O-G, 6C0Y-K-G, 6C0Y-P-G, 6C0Y-K-H, 6C0Y-L-H, 6C0Y-P-H, 6CP5-8-X, 6CP5-J-X, 6CP5-8-Z, 6CP5-8-7, 6CP5-J-7, 6CP5-8-U, 6R2G-C-A, 6UA4-N-A, 6UA4-M-B, 6UA4-P-C, 6UA4-O-D, 6UA4-J-E, 6UA4-I-F, 6UA4-L-G, 6UA4-K-H, 6TMS-Q-D, 6TMS-Q-H, 6TMS-Q-I, 6TMS-R-I, 6TMS-R-J, 6GRG-A-1, 6GRG-A-2, 6GRG-A-C, 6GRG-A-D, 6FIK-C-A, 6FIK-C-B, 6U8R-N-A, 6U8R-O-B, 6U8R-P-C, 6U8R-M-D, 6U8R-J-E, 6U8R-K-F, 6U8R-K-G, 6U8R-L-G, 6U8R-I-H, 6C0H-C-A, 6C0H-C-B, 6CP6-8-Z, 6CP6-8-7, 6CP6-J-7, 6CP6-8-U, 6CP6-8-X, 6CP6-J-X, 7DUQ-P-R, 7D68-P-R, 8JFI-I-C, 8JFI-H-D, 8JFI-H-E, 8JFI-I-F, 8CAV-D-A, 8CAV-G-B, 8SAO-A-B, 8SAO-C-D, 8SKJ-E-A, 8SKJ-C-A, 8SKJ-E-B, 8SKJ-C-B, 8SKJ-F-B, 8SKJ-C-D, 8SKJ-F-D, 8SKJ-H-D, 8SKJ-F-G, 8SKJ-H-G, 8UXZ-I-C, 8UXZ-I-F, 8UXZ-I-G, 8SW6-C-A, 8SW6-D-B, 8UZ2-I-C, 8UZ2-I-F, 8UZ2-I-G, 8T19-B-A, 8W6Z-B-A, 8SW5-C-A, 8SW5-D-B, 9G05-C-A, 9G05-D-A, 9G05-C-B, 9G05-D-B, 9EAF-C-A, 9EAF-D-A, 9EAF-C-B, 9EAF-D-B, 9JA1-L-B, 9JA1-L-C, 9JA1-L-J, 9JA1-L-K, 9JA1-D-G, 9C19-F-C
BIOSYNTHETIC PROTEIN, LIGASE	198	7TFC-U-A, 7TFC-W-A, 7TFC-a-A, 7TFC-D-B, 7TFC-J-B, 7TFC-Z-B, 7TFC-D-C, 7TFC-E-C, 7TFC-b-C, 7TFC-D-F, 7TFC-J-F, 7TFC-b-F, 7TFC-J-G, 7TFC-K-G, 7TFC-Z-G, 7TFC-K-H, 7TFC-L-H, 7TFC-Y-H, 7TFC-M-I, 7TFC-W-I, 7TFC-a-I, 7TFC-U-N, 7TFC-V-N, 7TFC-X-N, 7TFC-L-O, 7TFC-X-O, 7TFC-Y-O, 7TFC-K-P, 7TFC-Y-P, 7TFC-Z-P, 7TFC-E-Q, 7TFC-M-Q, 7TFC-a-Q, 7TFC-E-R, 7TFC-M-R, 7TFC-b-R, 7TFC-L-S, 7TFC-V-S, 7TFC-X-S, 7TFC-U-T, 7TFC-V-T, 7TFC-W-T, 7TFA-A-B, 7TFA-D-B, 7TFA-I-B, 7TFA-C-E, 7TFA-O-E, 7TFA-V-E, 7TFA-C-F, 7TFA-D-F, 7TFA-U-F, 7TFA-G-J, 7TFA-N-J, 7TFA-P-J, 7TFA-G-K, 7TFA-H-K, 7TFA-M-K, 7TFA-A-L, 7TFA-H-L, 7TFA-I-L, 7TFA-A-Q, 7TFA-H-Q, 7TFA-M-Q, 7TFA-G-R, 7TFA-M-R, 7TFA-N-R, 7TFA-N-S, 7TFA-O-S, 7TFA-P-S, 7TFA-O-T, 7TFA-P-T, 7TFA-V-T, 7TFA-D-W, 7TFA-I-W, 7TFA-U-W, 7TFA-C-X, 7TFA-U-X, 7TFA-V-X, 7TFB-A-B, 7TFB-W-B, 7TFB-X-B, 7TFB-C-D, 7TFB-P-D, 7TFB-R-D, 7TFB-E-F, 7TFB-Q-F, 7TFB-a-F, 7TFB-G-J, 7TFB-P-J, 7TFB-R-J, 7TFB-G-K, 7TFB-H-K, 7TFB-O-K, 7TFB-I-L, 7TFB-W-L, 7TFB-X-L, 7TFB-M-N, 7TFB-Q-N, 7TFB-a-N, 7TFB-A-S, 7TFB-H-S, 7TFB-O-S, 7TFB-G-T, 7TFB-O-T, 7TFB-P-T, 7TFB-C-U, 7TFB-M-U, 7TFB-Q-U, 7TFB-C-V, 7TFB-M-V, 7TFB-R-V, 7TFB-E-Y, 7TFB-I-Y, 7TFB-W-Y, 7TFB-A-Z, 7TFB-H-Z, 7TFB-X-Z, 7TFB-E-b, 7TFB-I-b, 7TFB-a-b, 7TF6-J-A, 7TF6-U-A, 7TF6-W-A, 7TF6-M-B, 7TF6-Q-B, 7TF6-W-B, 7TF6-D-C, 7TF6-P-C, 7TF6-Q-C, 7TF6-E-F, 7TF6-P-F, 7TF6-X-F, 7TF6-K-G, 7TF6-V-G, 7TF6-X-G, 7TF6-I-H, 7TF6-U-H, 7TF6-V-H, 7TF6-I-L, 7TF6-K-L, 7TF6-V-L, 7TF6-E-N, 7TF6-K-N, 7TF6-X-N, 7TF6-D-O, 7TF6-E-O, 7TF6-P-O, 7TF6-D-R, 7TF6-M-R, 7TF6-Q-R, 7TF6-J-S, 7TF6-M-S, 7TF6-W-S, 7TF6-I-T, 7TF6-J-T, 7TF6-U-T, 7TF9-J-A, 7TF9-Z-A, 7TF9-b-A, 7TF9-D-B, 7TF9-L-B, 7TF9-U-B, 7TF9-E-C, 7TF9-K-C, 7TF9-L-C, 7TF9-J-F, 7TF9-Z-F, 7TF9-a-F, 7TF9-E-G, 7TF9-K-G, 7TF9-a-G, 7TF9-D-H, 7TF9-E-H, 7TF9-L-H, 7TF9-M-I, 7TF9-W-I, 7TF9-X-I, 7TF9-M-N, 7TF9-W-N, 7TF9-b-N, 7TF9-M-O, 7TF9-V-O, 7TF9-X-O, 7TF9-U-P, 7TF9-V-P, 7TF9-Y-P, 7TF9-J-Q, 7TF9-K-Q, 7TF9-a-Q, 7TF9-W-R, 7TF9-Z-R, 7TF9-b-R, 7TF9-D-S, 7TF9-U-S, 7TF9-Y-S, 7TF9-V-T, 7TF9-X-T, 7TF9-Y-T
BIOSYNTHETIC PROTEIN,Structural Protein	12	4TK3-C-A, 4TK3-D-A, 4TK3-C-B, 4TK3-D-B, 4TK2-C-A, 4TK2-D-A, 4TK2-C-B, 4TK2-D-B, 4TK4-C-A, 4TK4-D-A, 4TK4-C-B, 4TK4-D-B
BIOSYNTHETIC PROTEIN,Structural protein	4	4TK1-C-A, 4TK1-D-A, 4TK1-C-B, 4TK1-D-B
BIOTIN BINDING PROTEIN	48	4Z2P-P-A, 4Z2P-C-A, 4Z2P-P-B, 4Z2P-C-B, 4Z2V-P-A, 4Z2V-C-A, 4Z2V-P-B, 4Z2V-C-B, 5N8E-F-A, 5N8E-H-A, 5N8E-E-B, 5N8E-H-B, 5N8E-F-C, 5N8E-H-C, 5N8E-E-D, 5N7X-D-A, 5N7X-J-A, 5N7X-L-A, 5N7X-C-B, 5N7X-N-B, 5N7X-I-E, 5N7X-P-E, 5N7X-G-F, 5N7X-J-F, 5N7X-G-H, 5N7X-J-H, 5N7X-D-K, 5N7X-L-K, 5N7X-C-M, 5N7X-G-M, 5N7X-N-M, 5N7X-D-O, 5N7X-I-O, 5N7X-P-O, 5N8B-E-A, 5N8B-C-A, 5N8B-F-A, 5N8B-H-A, 5N8B-E-B, 5N8B-C-B, 5N8B-H-B, 5N8B-E-D, 5N8B-F-D, 5N8B-H-D, 5N8B-E-G, 5N8B-C-G, 5N8B-F-G, 5N8B-H-G
BIOTIN-BINDING PROTEIN/PEPTIDE	1	1PTS-P-B
BLOOD CLOTTING	269	1N73-I-B, 1N73-G-C, 1N73-J-E, 1N73-H-F, 1BR8-P-I, 1LWU-M-B, 1LWU-N-E, 1LWU-O-H, 1LWU-P-H, 1LWU-P-K, 1TQ0-A-B, 1TQ0-C-D, 1JY2-N-O, 1JY2-P-O, 1JY2-Q-O, 1JY2-R-O, 1JY2-S-O, 1C5Y-A-B, 1C5Z-A-B, 1M1J-I-B, 1M1J-G-C, 1M1J-J-E, 1M1J-H-F, 1C5W-A-B, 1JY3-N-O, 1JY3-P-O, 1JY3-Q-O, 1JY3-S-O, 1JY3-N-R, 1JY3-P-R, 1JY3-Q-R, 1JY3-S-R, 1LQV-C-A, 1LQV-D-B, 1RE3-G-C, 1RE3-H-F, 1JOU-A-B, 1JOU-C-B, 1JOU-C-D, 1JOU-A-F, 1JOU-E-F, 1I5K-C-A, 1I5K-D-A, 1I5K-C-B, 1I5K-D-B, 1N86-I-B, 1N86-G-C, 1N86-J-E, 1N86-H-F, 1RF1-H-B, 1RF1-G-C, 1RF1-J-E, 1RF1-G-F, 1RF1-I-F, 1LQ8-B-A, 1LQ8-D-A, 1LQ8-D-C, 1LQ8-H-C, 1LQ8-F-E, 1LQ8-H-E, 1LQ8-B-G, 1LQ8-H-G, 1LTJ-H-B, 1LTJ-G-C, 1LTJ-J-E, 1LTJ-I-F, 1JMO-L-H, 1C5X-A-B, 2HLO-G-C, 2HLO-H-F, 2XBY-L-A, 2WPL-L-S, 2H43-I-B, 2H43-J-E, 2WPK-L-S, 2PR3-B-A, 2XC0-L-A, 2OYI-H-B, 2OYI-G-C, 2OYI-J-E, 2OYI-I-F, 2FFD-J-B, 2FFD-G-C, 2FFD-H-E, 2FFD-G-F, 2FFD-I-F, 2Z4E-I-B, 2Z4E-S-C, 2Z4E-J-E, 2Z4E-T-F, 2XBX-L-A, 2WPI-L-S, 2WPJ-L-S, 2B5T-A-B, 2B5T-C-D, 2B5T-A-I, 2WPH-L-S, 2VWL-L-A, 2VWO-L-A, 2KJ4-B-A, 2ANM-L-H, 2WPM-L-S, 2Q9I-M-B, 2Q9I-S-C, 2Q9I-N-E, 2Q9I-T-F, 2XC5-L-A, 2HPC-M-B, 2HPC-O-C, 2HPC-N-E, 2HPC-P-F, 2HPC-Q-H, 2HPC-S-I, 2HPC-P-K, 2HPC-R-K, 2HPC-T-L, 2OYH-H-B, 2OYH-G-C, 2OYH-J-E, 2OYH-I-F, 2VWN-L-A, 2XBV-L-A, 3H32-M-B, 3H32-N-E, 3E1I-G-C, 3E1I-H-C, 3E1I-G-F, 3E1I-H-F, 3HUS-H-B, 3HUS-G-C, 3HUS-J-E, 3HUS-I-F, 3GIS-A-B, 3GIS-E-B, 3GIS-C-D, 3GIS-A-F, 3GIS-E-F, 3GIS-C-X, 3JTC-C-A, 3JTC-D-B, 3GHG-O-B, 3GHG-M-C, 3GHG-P-E, 3GHG-N-F, 3GHG-S-H, 3GHG-Q-I, 3GHG-T-K, 3GHG-R-L, 3BVH-J-B, 3BVH-I-C, 3BVH-H-E, 3BVH-G-F, 4BQD-C-A, 4BQD-D-A, 4BQD-D-B, 4AJU-B-A, 4BXW-F-A, 4BXW-F-B, 5AFY-I-H, 5AFY-L-H, 5AFZ-I-H, 5AFZ-L-H, 5OU8-C-A, 5OU8-D-A, 5OU8-E-A, 5OU8-C-B, 5OU8-D-B, 5MM6-L-H, 5MM6-I-H, 5OU9-C-A, 5OU9-D-A, 5OU9-E-A, 5OU9-C-B, 5OU9-E-B, 6ZUH-L-H, 6ZUH-I-H, 6TKL-L-H, 6TKL-I-H, 6B77-A-B, 6Q1U-C-A, 6Q1U-D-A, 6Q1U-C-B, 6Q1U-D-B, 6LSQ-A-B, 6X5L-B-A, 6EO8-L-H, 6EO8-I-H, 6X5P-B-A, 6TKG-L-H, 6TKG-I-H, 6B74-A-B, 6TKJ-L-H, 6TKJ-I-H, 6ZUU-L-H, 6ZUU-I-H, 6X5J-B-A, 6ZUG-L-H, 6ZUG-I-H, 6ZUX-L-H, 6ZUX-I-H, 6TKI-L-H, 6TKI-I-H, 6ZUN-L-H, 6ZUN-I-H, 6D3Z-C-A, 6ZV7-L-H, 6ZV7-I-H, 6EO9-L-H, 6EO9-I-H, 6TKH-L-H, 6TKH-I-H, 6TWB-H-A, 6TWB-B-A, 6ZV8-L-H, 6ZV8-I-H, 6ZUW-L-H, 6ZUW-I-H, 6L63-B-A, 6L63-D-C, 6TWC-H-A, 6TWC-C-A, 7QOX-C-A, 7QOX-D-B, 7FBP-B-A, 7SR9-A-B, 7PHX-L-H, 7PHX-I-H, 7QOT-C-A, 7QOT-D-B, 7MJ5-A-H, 7MJ5-L-H, 7MJ5-B-H, 7MJ5-Q-H, 7MJ5-B-C, 7MJ5-N-C, 7MJ5-P-C, 7MJ5-R-C, 7MJ5-A-E, 7MJ5-D-E, 7MJ5-O-E, 7MJ5-F-G, 7MJ5-P-G, 7MJ5-I-J, 7MJ5-O-J, 7MJ5-Q-J, 7MJ5-K-M, 7MJ5-R-M, 8TQS-L-H, 8WFS-a-B, 8WFS-a-b, 8WFS-a-X, 8WF6-R-A, 8WF6-Q-B, 8WF6-F-C, 8WF6-E-D, 8WE2-R-A, 8WE2-Q-B, 8RTN-L-H, 8RTN-I-H, 8CHE-C-H, 8CHE-C-L, 8CHE-D-L, 8CHE-D-A, 8CHE-C-B, 8CHE-D-B, 9C50-A-B, 9C50-E-B, 9C50-C-D, 9C50-F-D
BLOOD CLOTTING, HYDROLASE INHIBITOR	1	3DY0-B-A
BLOOD CLOTTING, SIGNALING PROTEIN	2	4HXJ-C-A, 4HXJ-C-B
BLOOD CLOTTING, hydrolase	14	1GJ7-A-B, 1O5B-A-B, 1O5C-A-B, 1GJC-A-B, 1GJ9-A-B, 1GJB-A-B, 1O3P-A-B, 1O5A-A-B, 1GJD-A-B, 1GJ8-A-B, 1GI8-A-B, 1GI7-A-B, 1GJA-A-B, 1GI9-A-B
BLOOD CLOTTING,HYDROLASE	2	2AFQ-A-B, 2AFQ-C-D
BLOOD CLOTTING,HYDROLASE/INHIBITOR	10	1GJ5-L-H, 1GJ5-I-H, 1O5G-L-H, 1O5G-I-H, 1SL3-B-A, 1MU6-A-B, 1MU6-C-B, 1ZRB-B-A, 1O2G-L-H, 1O2G-I-H
BLOOD CLOTTING/BLOOD CLOTTING INHIBITOR	5	2ODY-A-B, 2ODY-C-B, 2ODY-A-D, 2ODY-C-D, 2ODY-A-F
BLOOD CLOTTING/HYDROLASE INHIBITOR	26	1O0D-L-H, 1O0D-D-H, 1YPG-L-H, 1YPG-I-H, 1C1U-L-H, 1C1U-I-H, 1C5L-L-H, 1C5L-I-H, 1YPJ-L-H, 1YPJ-I-H, 1VR1-L-H, 1VR1-I-H, 1NT1-H-A, 1C5O-L-H, 1C5O-I-H, 1YPE-L-H, 1YPE-I-H, 1QHR-A-B, 1QHR-I-B, 1NM6-B-A, 2GDE-L-H, 2GDE-D-H, 2ZF0-L-H, 2ZF0-I-H, 2ZC9-L-H, 2ZC9-I-H
BLOOD CLOTTING/INHIBITOR	5	7THO-M-A, 7THO-M-B, 7THO-N-C, 7THO-M-D, 7THO-N-D
BLOOD CLOTTING/PEPTIDE	9	2HOD-M-B, 2HOD-O-C, 2HOD-N-E, 2HOD-P-F, 2HOD-Q-H, 2HOD-S-I, 2HOD-P-K, 2HOD-R-K, 2HOD-T-L
BLOOD CLOTTING/hydrolase inhibitor	4	1YPL-L-H, 1YPL-I-H, 1YPM-L-H, 1YPM-I-H
BLOOD COAGULATION	15	1FZG-M-B, 1FZG-S-C, 1FZG-N-E, 1FZG-T-F, 1FZC-I-B, 1FZC-G-C, 1FZC-H-C, 1FZC-J-E, 1FZC-H-F, 1FZF-M-B, 1FZF-S-C, 1FZF-N-E, 1FZF-T-F, 1FZB-G-C, 1FZB-H-F
BLOOD COAGULATION/HYDROLASE INHIBITOR	6	1AI8-L-H, 1AI8-I-H, 1TOM-L-H, 1TOM-I-H, 1AIX-L-H, 1AIX-I-H
Biosynthetic Protein/Protein Binding	1	2ZU0-D-B
Biotin binding protein	30	5N99-C-A, 5N99-E-A, 5N99-C-B, 5N99-E-B, 5N99-R-B, 5N99-F-D, 5N99-N-D, 5N99-R-D, 5N99-C-G, 5N99-E-G, 5N99-H-G, 5N99-R-G, 5N99-C-I, 5N99-J-I, 5N99-L-I, 5N99-J-K, 5N99-L-K, 5N99-F-M, 5N99-N-M, 5N99-P-O, 5N99-T-O, 5N99-C-Q, 5N99-H-Q, 5N99-R-Q, 5N99-P-S, 5N99-T-S, 5N99-V-U, 5N99-X-U, 5N99-V-Y, 5N99-X-Y
Blood Clotting/Hydrolase Inhibitor	14	2ZDV-L-H, 2ZDV-I-H, 2ZDA-L-H, 2ZDA-I-H, 2ZFF-L-H, 2ZFF-I-H, 2ZFP-L-H, 2ZFP-I-H, 3DHK-L-H, 3DHK-I-H, 3D49-L-H, 3D49-I-H, 3EGK-L-H, 3EGK-I-H
Blood Clotting/Inhibitor	1	3P72-B-A
CA-BINDING PROTEIN/MOTOR PROTEIN	8	3ZWH-Q-A, 3ZWH-Q-B, 4CFQ-Q-A, 4CFQ-Q-B, 4CFQ-R-C, 4CFQ-R-D, 4CFR-Q-A, 4CFR-Q-B
CA-BINDING PROTEIN/PROTON TRANSPORT	1	2L53-B-A
CALCIUM BINDING PROTEIN	16	2LNK-C-A, 2LNK-C-B, 2BCX-B-A, 3EWV-E-A, 3EWT-E-A, 5DOW-B-A, 5DOW-D-A, 5DOW-F-A, 5DOW-H-A, 5DOW-B-C, 5DOW-D-C, 5DOW-F-C, 5DOW-H-C, 5DOW-F-E, 5DOW-H-E, 5DOW-H-G
CALCIUM BINDING PROTEIN/MEMBRANE PROTEIN	6	6DAF-C-A, 6DAF-D-B, 6DAE-C-A, 6DAE-D-B, 6DAD-C-A, 6DAD-D-B
CALCIUM BINDING PROTEIN/PROTEIN BINDING	2	4Q5U-C-A, 5JQA-B-A
CALCIUM BINDING PROTEIN/PROTEIN FIBRIL	1	2M55-B-A
CALCIUM-BINDING PROTEIN	13	1SY9-B-A, 1MXL-I-C, 1CDM-B-A, 1CDL-E-A, 1CDL-F-B, 1CDL-F-C, 1CDL-G-C, 1CDL-H-C, 1CDL-G-D, 1CDL-H-D, 2BBN-B-A, 2BBM-B-A, 3SUI-B-A
CALCIUM-BINDING PROTEIN/HORMONE RECEPTOR	2	5T0X-B-A, 5T0X-C-A
CALCIUM-BINDING PROTEIN/MEMBRANE PROTEIN	30	6U3D-C-A, 6U3D-D-A, 6U3D-C-B, 6U3D-D-B, 6U3B-B-A, 6U3A-C-A, 6U3A-D-B, 6U39-B-A, 6U39-D-A, 6U39-B-C, 6U39-D-C, 6U39-H-C, 6U39-F-E, 6U39-H-E, 6U39-F-G, 6U39-H-G, 6U39-L-G, 6U39-J-I, 6U39-L-I, 6U39-J-K, 6U39-L-K, 6U39-N-M, 6U39-P-M, 6U39-N-O, 6U39-P-O, 6U39-R-Q, 6U39-T-Q, 6U39-D-S, 6U39-R-S, 6U39-T-S
CALCIUM-BINDING PROTEIN/METAL TRANSPORT	2	2KXW-B-A, 2M5E-B-A
CALCIUM-BINDING PROTEIN/PROTEIN BINDING	6	4FTG-C-A, 4FTG-D-A, 4FTG-E-A, 4FTG-C-B, 4FTG-D-B, 4FTG-E-B
CALCIUM-BINDING/TRANSFERASE	1	1CM4-B-A
CALMODULIN	1	1CFF-B-A
CALMODULIN-PEPTIDE COMPLEX	1	1CKK-B-A
CARBOHYDRATE	12	8PN5-I-A, 8PN5-J-B, 8PN5-K-C, 8PN5-M-D, 8PN5-P-D, 8PN5-M-E, 8PN5-P-E, 8PN5-N-F, 8PN5-O-G, 8PN5-L-H, 9FNH-X-A, 9FNH-X-C
